,Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request Hour,Drop Hour,Request Timeslot,Drop Timeslot,Request dayofweek,Drop dayofweek,Trip Duration,Supply_Gap
177,2042,City,19.0,Trip Completed,2016-07-12 14:30:00,2016-07-12 15:09:00,14,15.0,Afternoon,Afternoon,Tuesday,Tuesday,39.0,Supply
178,2561,Airport,19.0,Trip Completed,2016-07-12 21:29:00,2016-07-12 22:44:00,21,22.0,Night,Night,Tuesday,Tuesday,75.0,Supply
179,3813,Airport,19.0,Trip Completed,2016-07-13 21:06:57,2016-07-13 21:46:24,21,21.0,Night,Night,Wednesday,Wednesday,39.45,Supply
180,4260,Airport,19.0,Trip Completed,2016-07-14 06:11:51,2016-07-14 06:59:46,6,6.0,Early Morning,Early Morning,Thursday,Thursday,47.92,Supply
181,4395,City,19.0,Trip Completed,2016-07-14 08:00:15,2016-07-14 08:54:39,8,8.0,Morning,Morning,Thursday,Thursday,54.4,Supply
182,5919,City,19.0,Trip Completed,2016-07-15 10:03:42,2016-07-15 10:59:27,10,10.0,Morning,Morning,Friday,Friday,55.75,Supply
183,6002,Airport,19.0,Trip Completed,2016-07-15 12:04:15,2016-07-15 12:53:36,12,12.0,Afternoon,Afternoon,Friday,Friday,49.35,Supply
184,468,City,20.0,Trip Completed,2016-07-11 09:20:00,2016-07-11 10:05:00,9,10.0,Morning,Morning,Monday,Monday,45.0,Supply
185,693,Airport,20.0,Trip Completed,2016-07-11 13:51:00,2016-07-11 15:01:00,13,15.0,Afternoon,Afternoon,Monday,Monday,70.0,Supply
186,1178,City,20.0,Trip Completed,2016-07-11 21:05:00,2016-07-11 22:06:00,21,22.0,Night,Night,Monday,Monday,61.0,Supply
187,2103,City,20.0,Trip Completed,2016-07-12 16:08:00,2016-07-12 17:18:00,16,17.0,Evening,Evening,Tuesday,Tuesday,70.0,Supply
188,2292,Airport,20.0,Trip Completed,2016-07-12 18:46:00,2016-07-12 19:23:00,18,19.0,Evening,Evening,Tuesday,Tuesday,37.0,Supply
189,3339,City,20.0,Trip Completed,2016-07-13 12:40:58,2016-07-13 13:30:26,12,13.0,Afternoon,Afternoon,Wednesday,Wednesday,49.47,Supply
190,3694,City,20.0,Trip Completed,2016-07-13 19:33:19,2016-07-13 20:35:08,19,20.0,Evening,Night,Wednesday,Wednesday,61.82,Supply
191,4469,City,20.0,Trip Completed,2016-07-14 08:45:13,2016-07-14 09:48:08,8,9.0,Morning,Morning,Thursday,Thursday,62.92,Supply
192,6432,City,20.0,Trip Completed,2016-07-15 19:50:57,2016-07-15 20:30:05,19,20.0,Evening,Night,Friday,Friday,39.13,Supply
193,1895,City,21.0,Trip Completed,2016-07-12 10:20:00,2016-07-12 10:52:00,10,10.0,Morning,Morning,Tuesday,Tuesday,32.0,Supply
194,1981,Airport,21.0,Trip Completed,2016-07-12 12:23:00,2016-07-12 12:56:00,12,12.0,Afternoon,Afternoon,Tuesday,Tuesday,33.0,Supply
195,3744,Airport,21.0,Trip Completed,2016-07-13 20:28:11,2016-07-13 21:22:42,20,21.0,Night,Night,Wednesday,Wednesday,54.52,Supply
196,4433,Airport,21.0,Trip Completed,2016-07-14 08:26:32,2016-07-14 09:12:02,8,9.0,Morning,Morning,Thursday,Thursday,45.5,Supply
197,6039,Airport,21.0,Trip Completed,2016-07-15 13:11:04,2016-07-15 13:38:01,13,13.0,Afternoon,Afternoon,Friday,Friday,26.95,Supply
198,6543,City,21.0,Trip Completed,2016-07-15 20:54:20,2016-07-15 22:12:36,20,22.0,Night,Night,Friday,Friday,78.27,Supply
199,110,City,22.0,Trip Completed,2016-07-11 05:05:00,2016-07-11 06:06:00,5,6.0,Early Morning,Early Morning,Monday,Monday,61.0,Supply
200,362,City,22.0,Trip Completed,2016-07-11 08:01:00,2016-07-11 09:18:00,8,9.0,Morning,Morning,Monday,Monday,77.0,Supply
201,666,Airport,22.0,Trip Completed,2016-07-11 13:02:00,2016-07-11 13:45:00,13,13.0,Afternoon,Afternoon,Monday,Monday,43.0,Supply
202,926,City,22.0,Trip Completed,2016-07-11 18:28:00,2016-07-11 19:34:00,18,19.0,Evening,Evening,Monday,Monday,66.0,Supply
203,1180,Airport,22.0,Trip Completed,2016-07-11 21:01:00,2016-07-11 22:14:00,21,22.0,Night,Night,Monday,Monday,73.0,Supply
204,1900,City,22.0,Trip Completed,2016-07-12 10:32:00,2016-07-12 11:42:00,10,11.0,Morning,Morning,Tuesday,Tuesday,70.0,Supply
205,2506,City,22.0,Trip Completed,2016-07-12 21:01:00,2016-07-12 21:38:00,21,21.0,Night,Night,Tuesday,Tuesday,37.0,Supply
206,3064,City,22.0,Trip Completed,2016-07-13 08:02:03,2016-07-13 08:58:46,8,8.0,Morning,Morning,Wednesday,Wednesday,56.72,Supply
207,3327,Airport,22.0,Trip Completed,2016-07-13 12:24:41,2016-07-13 13:23:39,12,13.0,Afternoon,Afternoon,Wednesday,Wednesday,58.97,Supply
208,3601,City,22.0,Trip Completed,2016-07-13 18:39:00,2016-07-13 19:29:07,18,19.0,Evening,Evening,Wednesday,Wednesday,50.12,Supply
209,4768,Airport,22.0,Trip Completed,2016-07-14 15:39:24,2016-07-14 16:49:03,15,16.0,Afternoon,Evening,Thursday,Thursday,69.65,Supply
210,5142,City,22.0,Trip Completed,2016-07-14 20:17:51,2016-07-14 20:48:58,20,20.0,Night,Night,Thursday,Thursday,31.12,Supply
211,5366,Airport,22.0,Trip Completed,2016-07-14 23:27:22,2016-07-15 00:19:50,23,0.0,Night,Late Night,Thursday,Friday,52.47,Supply
212,5575,City,22.0,Trip Completed,2016-07-15 05:53:55,2016-07-15 06:50:02,5,6.0,Early Morning,Early Morning,Friday,Friday,56.12,Supply
213,5902,City,22.0,Trip Completed,2016-07-15 09:52:57,2016-07-15 10:37:05,9,10.0,Morning,Morning,Friday,Friday,44.13,Supply
214,6694,Airport,22.0,Trip Completed,2016-07-15 22:45:44,2016-07-15 23:17:53,22,23.0,Night,Night,Friday,Friday,32.15,Supply
215,523,Airport,23.0,Trip Completed,2016-07-11 09:48:00,2016-07-11 10:37:00,9,10.0,Morning,Morning,Monday,Monday,49.0,Supply
216,747,City,23.0,Trip Completed,2016-07-11 15:53:00,2016-07-11 16:43:00,15,16.0,Afternoon,Evening,Monday,Monday,50.0,Supply
217,1371,Airport,23.0,Trip Completed,2016-07-12 00:22:00,2016-07-12 01:33:00,0,1.0,Late Night,Late Night,Tuesday,Tuesday,71.0,Supply
218,1553,City,23.0,Trip Completed,2016-07-12 06:09:00,2016-07-12 07:09:00,6,7.0,Early Morning,Early Morning,Tuesday,Tuesday,60.0,Supply
219,1692,Airport,23.0,Trip Completed,2016-07-12 07:52:00,2016-07-12 09:01:00,7,9.0,Early Morning,Morning,Tuesday,Tuesday,69.0,Supply
220,2114,City,23.0,Trip Completed,2016-07-12 16:36:00,2016-07-12 17:21:00,16,17.0,Evening,Evening,Tuesday,Tuesday,45.0,Supply
221,2742,City,23.0,Trip Completed,2016-07-13 03:07:37,2016-07-13 03:51:35,3,3.0,Late Night,Late Night,Wednesday,Wednesday,43.97,Supply
222,4273,City,23.0,Trip Completed,2016-07-14 06:17:01,2016-07-14 07:02:28,6,7.0,Early Morning,Early Morning,Thursday,Thursday,45.45,Supply
223,4668,City,23.0,Trip Completed,2016-07-14 12:25:02,2016-07-14 13:34:58,12,13.0,Afternoon,Afternoon,Thursday,Thursday,69.93,Supply
224,5425,City,23.0,Trip Completed,2016-07-15 02:23:56,2016-07-15 03:08:35,2,3.0,Late Night,Late Night,Friday,Friday,44.65,Supply
225,5488,City,23.0,Trip Completed,2016-07-15 04:53:42,2016-07-15 06:00:16,4,6.0,Early Morning,Early Morning,Friday,Friday,66.57,Supply
226,5781,City,23.0,Trip Completed,2016-07-15 08:35:47,2016-07-15 09:42:27,8,9.0,Morning,Morning,Friday,Friday,66.67,Supply
227,5966,Airport,23.0,Trip Completed,2016-07-15 10:54:27,2016-07-15 11:58:44,10,11.0,Morning,Morning,Friday,Friday,64.28,Supply
228,6122,City,23.0,Trip Completed,2016-07-15 15:26:06,2016-07-15 16:29:40,15,16.0,Afternoon,Evening,Friday,Friday,63.57,Supply
229,357,Airport,24.0,Trip Completed,2016-07-11 08:00:00,2016-07-11 09:08:00,8,9.0,Morning,Morning,Monday,Monday,68.0,Supply
230,1068,City,24.0,Trip Completed,2016-07-11 19:52:00,2016-07-11 20:48:00,19,20.0,Evening,Night,Monday,Monday,56.0,Supply
231,2689,Airport,24.0,Trip Completed,2016-07-13 00:34:03,2016-07-13 01:49:08,0,1.0,Late Night,Late Night,Wednesday,Wednesday,75.08,Supply
232,2791,City,24.0,Trip Completed,2016-07-13 04:56:20,2016-07-13 05:33:20,4,5.0,Early Morning,Early Morning,Wednesday,Wednesday,37.0,Supply
233,3321,City,24.0,Trip Completed,2016-07-13 12:23:02,2016-07-13 13:25:14,12,13.0,Afternoon,Afternoon,Wednesday,Wednesday,62.2,Supply
234,3423,Airport,24.0,Trip Completed,2016-07-13 15:52:07,2016-07-13 16:50:46,15,16.0,Afternoon,Evening,Wednesday,Wednesday,58.65,Supply
235,3761,Airport,24.0,Trip Completed,2016-07-13 20:35:24,2016-07-13 21:39:02,20,21.0,Night,Night,Wednesday,Wednesday,63.63,Supply
236,4140,City,24.0,Trip Completed,2016-07-14 04:48:09,2016-07-14 06:05:01,4,6.0,Early Morning,Early Morning,Thursday,Thursday,76.87,Supply
237,4656,City,24.0,Trip Completed,2016-07-14 12:06:27,2016-07-14 12:49:14,12,12.0,Afternoon,Afternoon,Thursday,Thursday,42.78,Supply
238,4931,Airport,24.0,Trip Completed,2016-07-14 18:21:52,2016-07-14 18:54:03,18,18.0,Evening,Evening,Thursday,Thursday,32.18,Supply
239,5268,City,24.0,Trip Completed,2016-07-14 21:29:35,2016-07-14 22:30:11,21,22.0,Night,Night,Thursday,Thursday,60.6,Supply
240,5811,City,24.0,Trip Completed,2016-07-15 08:46:30,2016-07-15 09:26:33,8,9.0,Morning,Morning,Friday,Friday,40.05,Supply
241,6139,Airport,24.0,Trip Completed,2016-07-15 15:45:16,2016-07-15 16:40:41,15,16.0,Afternoon,Evening,Friday,Friday,55.42,Supply
242,6333,Airport,24.0,Trip Completed,2016-07-15 18:41:22,2016-07-15 19:53:29,18,19.0,Evening,Evening,Friday,Friday,72.12,Supply
243,773,City,25.0,Trip Completed,2016-07-11 16:23:00,2016-07-11 17:21:00,16,17.0,Evening,Evening,Monday,Monday,58.0,Supply
244,1123,City,25.0,Trip Completed,2016-07-11 20:20:00,2016-07-11 21:18:00,20,21.0,Night,Night,Monday,Monday,58.0,Supply
245,2667,Airport,25.0,Trip Completed,2016-07-12 23:35:00,2016-07-13 00:40:52,23,0.0,Night,Late Night,Tuesday,Wednesday,65.87,Supply
246,2833,City,25.0,Trip Completed,2016-07-13 05:27:26,2016-07-13 06:19:18,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,51.87,Supply
247,3396,City,25.0,Trip Completed,2016-07-13 14:59:08,2016-07-13 15:57:24,14,15.0,Afternoon,Afternoon,Wednesday,Wednesday,58.27,Supply
248,3590,City,25.0,Trip Completed,2016-07-13 18:31:29,2016-07-13 19:31:56,18,19.0,Evening,Evening,Wednesday,Wednesday,60.45,Supply
249,3762,City,25.0,Trip Completed,2016-07-13 20:38:10,2016-07-13 21:21:24,20,21.0,Night,Night,Wednesday,Wednesday,43.23,Supply
250,4566,City,25.0,Trip Completed,2016-07-14 09:48:56,2016-07-14 10:22:52,9,10.0,Morning,Morning,Thursday,Thursday,33.93,Supply
251,4862,City,25.0,Trip Completed,2016-07-14 17:37:44,2016-07-14 18:41:40,17,18.0,Evening,Evening,Thursday,Thursday,63.93,Supply
252,5564,Airport,25.0,Trip Completed,2016-07-15 05:41:11,2016-07-15 06:53:22,5,6.0,Early Morning,Early Morning,Friday,Friday,72.18,Supply
253,6187,City,25.0,Trip Completed,2016-07-15 17:11:08,2016-07-15 18:08:11,17,18.0,Evening,Evening,Friday,Friday,57.05,Supply
254,6642,City,25.0,Trip Completed,2016-07-15 22:07:14,2016-07-15 22:54:02,22,22.0,Night,Night,Friday,Friday,46.8,Supply
255,322,City,26.0,Trip Completed,2016-07-11 07:31:00,2016-07-11 08:10:00,7,8.0,Early Morning,Morning,Monday,Monday,39.0,Supply
256,793,City,26.0,Trip Completed,2016-07-11 17:04:00,2016-07-11 18:06:00,17,18.0,Evening,Evening,Monday,Monday,62.0,Supply
257,898,Airport,26.0,Trip Completed,2016-07-11 18:14:00,2016-07-11 19:09:00,18,19.0,Evening,Evening,Monday,Monday,55.0,Supply
258,1258,City,26.0,Trip Completed,2016-07-11 21:51:00,2016-07-11 23:00:00,21,23.0,Night,Night,Monday,Monday,69.0,Supply
259,2832,City,26.0,Trip Completed,2016-07-13 05:20:16,2016-07-13 06:14:07,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,53.85,Supply
260,3139,City,26.0,Trip Completed,2016-07-13 08:54:04,2016-07-13 09:22:42,8,9.0,Morning,Morning,Wednesday,Wednesday,28.63,Supply
261,3438,City,26.0,Trip Completed,2016-07-13 16:12:53,2016-07-13 17:13:44,16,17.0,Evening,Evening,Wednesday,Wednesday,60.85,Supply
262,3966,Airport,26.0,Trip Completed,2016-07-13 22:50:42,2016-07-13 23:27:43,22,23.0,Night,Night,Wednesday,Wednesday,37.02,Supply
263,6401,Airport,26.0,Trip Completed,2016-07-15 19:33:00,2016-07-15 20:16:57,19,20.0,Evening,Night,Friday,Friday,43.95,Supply
264,204,City,27.0,Trip Completed,2016-07-11 06:04:00,2016-07-11 06:44:00,6,6.0,Early Morning,Early Morning,Monday,Monday,40.0,Supply
265,632,Airport,27.0,Trip Completed,2016-07-11 12:20:00,2016-07-11 13:10:00,12,13.0,Afternoon,Afternoon,Monday,Monday,50.0,Supply
266,763,City,27.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:25:00,16,17.0,Evening,Evening,Monday,Monday,66.0,Supply
267,1786,Airport,27.0,Trip Completed,2016-07-12 09:03:00,2016-07-12 09:58:00,9,9.0,Morning,Morning,Tuesday,Tuesday,55.0,Supply
268,1968,City,27.0,Trip Completed,2016-07-12 12:10:00,2016-07-12 12:49:00,12,12.0,Afternoon,Afternoon,Tuesday,Tuesday,39.0,Supply
269,2088,Airport,27.0,Trip Completed,2016-07-12 15:51:00,2016-07-12 17:02:00,15,17.0,Afternoon,Evening,Tuesday,Tuesday,71.0,Supply
270,2473,Airport,27.0,Trip Completed,2016-07-12 20:43:00,2016-07-12 21:20:00,20,21.0,Night,Night,Tuesday,Tuesday,37.0,Supply
271,2869,Airport,27.0,Trip Completed,2016-07-13 05:50:09,2016-07-13 06:27:07,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,36.97,Supply
272,3742,Airport,27.0,Trip Completed,2016-07-13 20:24:23,2016-07-13 20:48:05,20,20.0,Night,Night,Wednesday,Wednesday,23.7,Supply
273,4440,Airport,27.0,Trip Completed,2016-07-14 08:26:29,2016-07-14 09:00:36,8,9.0,Morning,Morning,Thursday,Thursday,34.12,Supply
274,5234,City,27.0,Trip Completed,2016-07-14 21:09:47,2016-07-14 21:52:37,21,21.0,Night,Night,Thursday,Thursday,42.83,Supply
275,6354,Airport,27.0,Trip Completed,2016-07-15 18:59:01,2016-07-15 19:35:10,18,19.0,Evening,Evening,Friday,Friday,36.15,Supply
276,6638,City,27.0,Trip Completed,2016-07-15 21:59:10,2016-07-15 23:13:18,21,23.0,Night,Night,Friday,Friday,74.13,Supply
277,84,City,28.0,Trip Completed,2016-07-11 04:50:00,2016-07-11 05:26:00,4,5.0,Early Morning,Early Morning,Monday,Monday,36.0,Supply
278,1199,City,28.0,Trip Completed,2016-07-11 21:17:00,2016-07-11 21:53:00,21,21.0,Night,Night,Monday,Monday,36.0,Supply
279,1676,Airport,28.0,Trip Completed,2016-07-12 07:44:00,2016-07-12 08:40:00,7,8.0,Early Morning,Morning,Tuesday,Tuesday,56.0,Supply
280,2774,City,28.0,Trip Completed,2016-07-13 04:33:38,2016-07-13 05:13:54,4,5.0,Early Morning,Early Morning,Wednesday,Wednesday,40.27,Supply
281,3220,Airport,28.0,Trip Completed,2016-07-13 09:51:41,2016-07-13 10:24:39,9,10.0,Morning,Morning,Wednesday,Wednesday,32.97,Supply
282,3718,Airport,28.0,Trip Completed,2016-07-13 19:56:20,2016-07-13 20:47:17,19,20.0,Evening,Night,Wednesday,Wednesday,50.95,Supply
283,4904,Airport,28.0,Trip Completed,2016-07-14 18:02:23,2016-07-14 18:58:49,18,18.0,Evening,Evening,Thursday,Thursday,56.43,Supply
284,6527,Airport,28.0,Trip Completed,2016-07-15 20:54:01,2016-07-15 21:53:29,20,21.0,Night,Night,Friday,Friday,59.47,Supply
285,6710,City,28.0,Trip Completed,2016-07-15 23:02:36,2016-07-16 00:12:12,23,0.0,Night,Late Night,Friday,Saturday,69.6,Supply
286,1584,Airport,29.0,Trip Completed,2016-07-12 06:26:00,2016-07-12 07:18:00,6,7.0,Early Morning,Early Morning,Tuesday,Tuesday,52.0,Supply
287,1966,Airport,29.0,Trip Completed,2016-07-12 12:05:00,2016-07-12 13:12:00,12,13.0,Afternoon,Afternoon,Tuesday,Tuesday,67.0,Supply
288,2827,City,29.0,Trip Completed,2016-07-13 05:18:31,2016-07-13 06:18:22,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,59.85,Supply
289,2945,Airport,29.0,Trip Completed,2016-07-13 06:34:13,2016-07-13 07:28:05,6,7.0,Early Morning,Early Morning,Wednesday,Wednesday,53.87,Supply
290,3365,City,29.0,Trip Completed,2016-07-13 13:47:14,2016-07-13 14:51:51,13,14.0,Afternoon,Afternoon,Wednesday,Wednesday,64.62,Supply
291,3548,Airport,29.0,Trip Completed,2016-07-13 18:07:42,2016-07-13 19:12:22,18,19.0,Evening,Evening,Wednesday,Wednesday,64.67,Supply
292,3753,City,29.0,Trip Completed,2016-07-13 20:30:08,2016-07-13 21:42:32,20,21.0,Night,Night,Wednesday,Wednesday,72.4,Supply
293,4569,Airport,29.0,Trip Completed,2016-07-14 09:48:17,2016-07-14 10:49:39,9,10.0,Morning,Morning,Thursday,Thursday,61.37,Supply
294,6309,Airport,29.0,Trip Completed,2016-07-15 18:29:54,2016-07-15 19:42:21,18,19.0,Evening,Evening,Friday,Friday,72.45,Supply
295,6437,City,29.0,Trip Completed,2016-07-15 19:53:52,2016-07-15 20:26:32,19,20.0,Evening,Night,Friday,Friday,32.67,Supply
296,517,Airport,30.0,Trip Completed,2016-07-11 09:45:00,2016-07-11 10:24:00,9,10.0,Morning,Morning,Monday,Monday,39.0,Supply
297,1406,Airport,30.0,Trip Completed,2016-07-12 03:02:00,2016-07-12 03:55:00,3,3.0,Late Night,Late Night,Tuesday,Tuesday,53.0,Supply
298,1643,Airport,30.0,Trip Completed,2016-07-12 07:18:00,2016-07-12 08:10:00,7,8.0,Early Morning,Morning,Tuesday,Tuesday,52.0,Supply
299,2108,Airport,30.0,Trip Completed,2016-07-12 16:14:00,2016-07-12 16:48:00,16,16.0,Evening,Evening,Tuesday,Tuesday,34.0,Supply
300,2647,City,30.0,Trip Completed,2016-07-12 22:46:00,2016-07-12 23:18:00,22,23.0,Night,Night,Tuesday,Tuesday,32.0,Supply
301,3129,City,30.0,Trip Completed,2016-07-13 08:41:49,2016-07-13 09:41:42,8,9.0,Morning,Morning,Wednesday,Wednesday,59.88,Supply
302,3738,Airport,30.0,Trip Completed,2016-07-13 20:15:54,2016-07-13 20:55:01,20,20.0,Night,Night,Wednesday,Wednesday,39.12,Supply
303,4422,Airport,30.0,Trip Completed,2016-07-14 08:13:15,2016-07-14 09:13:10,8,9.0,Morning,Morning,Thursday,Thursday,59.92,Supply
304,4790,City,30.0,Trip Completed,2016-07-14 16:43:53,2016-07-14 17:56:08,16,17.0,Evening,Evening,Thursday,Thursday,72.25,Supply
305,5496,City,30.0,Trip Completed,2016-07-15 04:59:58,2016-07-15 05:34:09,4,5.0,Early Morning,Early Morning,Friday,Friday,34.18,Supply
306,6484,Airport,30.0,Trip Completed,2016-07-15 20:19:45,2016-07-15 21:01:21,20,21.0,Night,Night,Friday,Friday,41.6,Supply
307,6731,Airport,30.0,Trip Completed,2016-07-15 23:23:55,2016-07-16 00:11:55,23,0.0,Night,Late Night,Friday,Saturday,48.0,Supply
308,629,Airport,31.0,Trip Completed,2016-07-11 12:14:00,2016-07-11 13:00:00,12,13.0,Afternoon,Afternoon,Monday,Monday,46.0,Supply
309,745,Airport,31.0,Trip Completed,2016-07-11 15:48:00,2016-07-11 16:45:00,15,16.0,Afternoon,Evening,Monday,Monday,57.0,Supply
310,1064,City,31.0,Trip Completed,2016-07-11 19:53:00,2016-07-11 20:31:00,19,20.0,Evening,Night,Monday,Monday,38.0,Supply
311,1886,Airport,31.0,Trip Completed,2016-07-12 10:10:00,2016-07-12 10:35:00,10,10.0,Morning,Morning,Tuesday,Tuesday,25.0,Supply
312,5608,Airport,31.0,Trip Completed,2016-07-15 06:18:36,2016-07-15 07:07:34,6,7.0,Early Morning,Early Morning,Friday,Friday,48.97,Supply
313,5877,City,31.0,Trip Completed,2016-07-15 09:37:21,2016-07-15 10:08:03,9,10.0,Morning,Morning,Friday,Friday,30.7,Supply
314,6100,Airport,31.0,Trip Completed,2016-07-15 14:44:32,2016-07-15 15:41:12,14,15.0,Afternoon,Afternoon,Friday,Friday,56.67,Supply
315,6659,Airport,31.0,Trip Completed,2016-07-15 22:15:45,2016-07-15 23:07:50,22,23.0,Night,Night,Friday,Friday,52.08,Supply
316,2162,Airport,32.0,Trip Completed,2016-07-12 17:34:00,2016-07-12 18:33:00,17,18.0,Evening,Evening,Tuesday,Tuesday,59.0,Supply
317,3294,Airport,32.0,Trip Completed,2016-07-13 11:23:36,2016-07-13 12:14:06,11,12.0,Morning,Afternoon,Wednesday,Wednesday,50.5,Supply
318,3686,City,32.0,Trip Completed,2016-07-13 19:33:18,2016-07-13 20:34:21,19,20.0,Evening,Night,Wednesday,Wednesday,61.05,Supply
319,4784,City,32.0,Trip Completed,2016-07-14 16:41:52,2016-07-14 17:15:01,16,17.0,Evening,Evening,Thursday,Thursday,33.15,Supply
320,5896,City,32.0,Trip Completed,2016-07-15 09:47:11,2016-07-15 10:32:41,9,10.0,Morning,Morning,Friday,Friday,45.5,Supply
321,6190,City,32.0,Trip Completed,2016-07-15 17:11:33,2016-07-15 17:55:50,17,17.0,Evening,Evening,Friday,Friday,44.28,Supply
322,6551,City,32.0,Trip Completed,2016-07-15 21:03:02,2016-07-15 22:17:22,21,22.0,Night,Night,Friday,Friday,74.33,Supply
323,145,City,33.0,Trip Completed,2016-07-11 05:32:00,2016-07-11 06:37:00,5,6.0,Early Morning,Early Morning,Monday,Monday,65.0,Supply
324,735,City,33.0,Trip Completed,2016-07-11 15:27:00,2016-07-11 16:32:00,15,16.0,Afternoon,Evening,Monday,Monday,65.0,Supply
325,918,Airport,33.0,Trip Completed,2016-07-11 18:22:00,2016-07-11 19:04:00,18,19.0,Evening,Evening,Monday,Monday,42.0,Supply
326,1478,City,33.0,Trip Completed,2016-07-12 05:16:00,2016-07-12 06:13:00,5,6.0,Early Morning,Early Morning,Tuesday,Tuesday,57.0,Supply
327,1957,City,33.0,Trip Completed,2016-07-12 11:45:00,2016-07-12 12:55:00,11,12.0,Morning,Afternoon,Tuesday,Tuesday,70.0,Supply
328,3097,City,33.0,Trip Completed,2016-07-13 08:15:34,2016-07-13 09:12:57,8,9.0,Morning,Morning,Wednesday,Wednesday,57.38,Supply
329,3981,Airport,33.0,Trip Completed,2016-07-13 23:13:54,2016-07-13 23:38:37,23,23.0,Night,Night,Wednesday,Wednesday,24.72,Supply
330,4175,City,33.0,Trip Completed,2016-07-14 05:11:15,2016-07-14 06:15:24,5,6.0,Early Morning,Early Morning,Thursday,Thursday,64.15,Supply
331,6237,City,33.0,Trip Completed,2016-07-15 17:50:37,2016-07-15 18:49:29,17,18.0,Evening,Evening,Friday,Friday,58.87,Supply
332,738,City,34.0,Trip Completed,2016-07-11 15:30:00,2016-07-11 16:44:00,15,16.0,Afternoon,Evening,Monday,Monday,74.0,Supply
333,2731,City,34.0,Trip Completed,2016-07-13 02:38:48,2016-07-13 03:16:56,2,3.0,Late Night,Late Night,Wednesday,Wednesday,38.13,Supply
334,2863,Airport,34.0,Trip Completed,2016-07-13 05:46:42,2016-07-13 06:22:39,5,6.0,Early Morning,Early Morning,Wednesday,Wednesday,35.95,Supply
335,3528,Airport,34.0,Trip Completed,2016-07-13 17:50:59,2016-07-13 18:17:24,17,18.0,Evening,Evening,Wednesday,Wednesday,26.42,Supply
336,4653,City,34.0,Trip Completed,2016-07-14 11:58:46,2016-07-14 12:55:21,11,12.0,Morning,Afternoon,Thursday,Thursday,56.58,Supply
337,5042,City,34.0,Trip Completed,2016-07-14 19:21:16,2016-07-14 20:05:07,19,20.0,Evening,Night,Thursday,Thursday,43.85,Supply
338,360,Airport,35.0,Trip Completed,2016-07-11 08:02:00,2016-07-11 09:05:00,8,9.0,Morning,Morning,Monday,Monday,63.0,Supply
339,771,Airport,35.0,Trip Completed,2016-07-11 16:19:00,2016-07-11 17:34:00,16,17.0,Evening,Evening,Monday,Monday,75.0,Supply
340,1274,City,35.0,Trip Completed,2016-07-11 22:01:00,2016-07-11 23:21:00,22,23.0,Night,Night,Monday,Monday,80.0,Supply
341,1501,City,35.0,Trip Completed,2016-07-12 05:41:00,2016-07-12 06:47:00,5,6.0,Early Morning,Early Morning,Tuesday,Tuesday,66.0,Supply
342,1972,City,35.0,Trip Completed,2016-07-12 12:22:00,2016-07-12 12:43:00,12,12.0,Afternoon,Afternoon,Tuesday,Tuesday,21.0,Supply
343,2871,City,35.0,Trip Completed,2016-07-13 05:53:33,2016-07-13 07:00:33,5,7.0,Early Morning,Early Morning,Wednesday,Wednesday,67.0,Supply
344,3395,City,35.0,Trip Completed,2016-07-13 14:52:52,2016-07-13 15:33:04,14,15.0,Afternoon,Afternoon,Wednesday,Wednesday,40.2,Supply
